"FocalAOU","FocalSciName","CompAOU","CompSciName","Estimate","P","R2"
6850,"Wilsonia pusilla",6740,"Seiurus aurocapilla",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6440,"Vermivora virginiae",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6830,"Icteria virens",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6790,"Oporornis philadelphia",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6800,"Oporornis tolmiei",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6880,"Myioborus pictus",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6810,"Geothlypis trichas",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6670,"Dendroica virens",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6650,"Dendroica nigrescens",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6720,"Dendroica palmarum",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6640,"Dendroica graciae",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6680,"Dendroica townsendi",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6600,"Dendroica castanea",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6490,"Parula pitiayumi",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6500,"Dendroica tigrina",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6730,"Dendroica discolor",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6780,"Oporornis agilis",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6870,"Setophaga ruticilla",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6860,"Wilsonia canadensis",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6750,"Parkesia noveboracensis",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6590,"Dendroica pensylvanica",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6550,"Dendroica coronata",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6540,"Dendroica caerulescens",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6450,"Vermivora ruficapilla",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6480,"Parula americana",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6420,"Vermivora chrysoptera",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6610,"Dendroica striata",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6430,"Vermivora luciae",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6360,"Mniotilta varia",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6690,"Dendroica occidentalis",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6620,"Dendroica fusca",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6900,"Cardellina rubrifrons",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6570,"Dendroica magnolia",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6460,"Vermivora celata",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6840,"Wilsonia citrina",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6710,"Dendroica pinus",-0.0264196369932613,0.168363371983107,0.0123651395444699
6860,"Wilsonia canadensis",6540,"Dendroica caerulescens",-0.0264196369932613,0.168363371983107,0.0123651395444699
6860,"Wilsonia canadensis",6870,"Setophaga ruticilla",0.0670200346735012,0.0516205571589122,0.032823161911934
6860,"Wilsonia canadensis",6570,"Dendroica magnolia",0.0670200346735012,0.0516205571589122,0.032823161911934
6870,"Setophaga ruticilla",6570,"Dendroica magnolia",0.0670200346735012,0.0516205571589122,0.032823161911934
6870,"Setophaga ruticilla",6540,"Dendroica caerulescens",0.0670200346735012,0.0516205571589122,0.032823161911934
6870,"Setophaga ruticilla",4670,"Empidonax minimus",0.0670200346735012,0.0516205571589122,0.032823161911934
6870,"Setophaga ruticilla",6860,"Wilsonia canadensis",0.0670200346735012,0.0516205571589122,0.032823161911934
6882,"Passer domesticus",6883,"Passer montanus",0.0670200346735012,0.0516205571589122,0.032823161911934
6883,"Passer montanus",6882,"Passer domesticus",-0.00838759502951514,0.426340904994189,0.042670874466814
6900,"Cardellina rubrifrons",6430,"Vermivora luciae",-0.00838759502951514,0.426340904994189,0.042670874466814
6900,"Cardellina rubrifrons",6640,"Dendroica graciae",-0.00838759502951514,0.426340904994189,0.042670874466814
6900,"Cardellina rubrifrons",6880,"Myioborus pictus",-0.00838759502951514,0.426340904994189,0.042670874466814
7000,"Anthus spragueii",5400,"Pooecetes gramineus",0.0456732583587695,0.00967368212348369,0.247718140031222
7020,"Oreoscoptes montanus",7030,"Mimus polyglottos",-0.152845378000473,0.0131971143514107,0.0771502092833751
7020,"Oreoscoptes montanus",7080,"Toxostoma bendirei",-0.152845378000473,0.0131971143514107,0.0771502092833751
7030,"Mimus polyglottos",7100,"Toxostoma redivivum",-0.152845378000473,0.0131971143514107,0.0771502092833751
7030,"Mimus polyglottos",6200,"Phainopepla nitens",-0.152845378000473,0.0131971143514107,0.0771502092833751
7030,"Mimus polyglottos",7080,"Toxostoma bendirei",-0.152845378000473,0.0131971143514107,0.0771502092833751
7030,"Mimus polyglottos",7040,"Dumetella carolinensis",-0.152845378000473,0.0131971143514107,0.0771502092833751
7030,"Mimus polyglottos",7020,"Oreoscoptes montanus",-0.152845378000473,0.0131971143514107,0.0771502092833751
7030,"Mimus polyglottos",7050,"Toxostoma rufum",-0.152845378000473,0.0131971143514107,0.0771502092833751
7030,"Mimus polyglottos",6220,"Lanius ludovicianus",-0.152845378000473,0.0131971143514107,0.0771502092833751
7040,"Dumetella carolinensis",7050,"Toxostoma rufum",-0.152845378000473,0.0131971143514107,0.0771502092833751
7040,"Dumetella carolinensis",7020,"Oreoscoptes montanus",-0.152845378000473,0.0131971143514107,0.0771502092833751
7040,"Dumetella carolinensis",7030,"Mimus polyglottos",-0.152845378000473,0.0131971143514107,0.0771502092833751
7050,"Toxostoma rufum",7020,"Oreoscoptes montanus",-0.152845378000473,0.0131971143514107,0.0771502092833751
7050,"Toxostoma rufum",7040,"Dumetella carolinensis",-0.152845378000473,0.0131971143514107,0.0771502092833751
7050,"Toxostoma rufum",7030,"Mimus polyglottos",-0.152845378000473,0.0131971143514107,0.0771502092833751
7070,"Toxostoma curvirostre",7120,"Toxostoma crissale",-0.152845378000473,0.0131971143514107,0.0771502092833751
7070,"Toxostoma curvirostre",7020,"Oreoscoptes montanus",-0.152845378000473,0.0131971143514107,0.0771502092833751
7070,"Toxostoma curvirostre",7030,"Mimus polyglottos",0.0175998298476137,0.088125017695245,0.0632574676982853
7070,"Toxostoma curvirostre",7060,"Toxostoma longirostre",0.0175998298476137,0.088125017695245,0.0632574676982853
7070,"Toxostoma curvirostre",7080,"Toxostoma bendirei",0.0175998298476137,0.088125017695245,0.0632574676982853
7080,"Toxostoma bendirei",7030,"Mimus polyglottos",-0.0659539192091036,0.263526337069371,0.174310809442088
7080,"Toxostoma bendirei",7120,"Toxostoma crissale",-0.0659539192091036,0.263526337069371,0.174310809442088
7100,"Toxostoma redivivum",7030,"Mimus polyglottos",-0.013852258938615,0.893887853656446,0.00186849536338654
7120,"Toxostoma crissale",7080,"Toxostoma bendirei",-0.013852258938615,0.893887853656446,0.00186849536338654
7120,"Toxostoma crissale",7020,"Oreoscoptes montanus",-0.013852258938615,0.893887853656446,0.00186849536338654
7120,"Toxostoma crissale",7030,"Mimus polyglottos",-0.00642727208568925,0.669301089897124,0.00885631959983724
7120,"Toxostoma crissale",7110,"Toxostoma lecontei",-0.00642727208568925,0.669301089897124,0.00885631959983724
7120,"Toxostoma crissale",7070,"Toxostoma curvirostre",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7150,"Salpinctes obsoletus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7250,"Cistothorus palustris",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7210,"Troglodytes aedon",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7170,"Catherpes mexicanus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7180,"Thryothorus ludovicianus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7240,"Cistothorus platensis",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7222,"Troglodytes hiemalis",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7221,"Troglodytes pacificus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7130,"Campylorhynchus brunneicapillus",7190,"Thryomanes bewickii",-0.00642727208568925,0.669301089897124,0.00885631959983724
7150,"Salpinctes obsoletus",7190,"Thryomanes bewickii",-0.00642727208568925,0.669301089897124,0.00885631959983724
7150,"Salpinctes obsoletus",7210,"Troglodytes aedon",-0.00642727208568925,0.669301089897124,0.00885631959983724
7180,"Thryothorus ludovicianus",7240,"Cistothorus platensis",-0.00642727208568925,0.669301089897124,0.00885631959983724
7180,"Thryothorus ludovicianus",7250,"Cistothorus palustris",-0.00642727208568925,0.669301089897124,0.00885631959983724
7180,"Thryothorus ludovicianus",7222,"Troglodytes hiemalis",-0.00642727208568925,0.669301089897124,0.00885631959983724
7180,"Thryothorus ludovicianus",7190,"Thryomanes bewickii",-0.00642727208568925,0.669301089897124,0.00885631959983724
7180,"Thryothorus ludovicianus",7210,"Troglodytes aedon",-0.00642727208568925,0.669301089897124,0.00885631959983724
7180,"Thryothorus ludovicianus",7130,"Campylorhynchus brunneicapillus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7180,"Thryothorus ludovicianus",7150,"Salpinctes obsoletus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7180,"Thryothorus ludovicianus",7170,"Catherpes mexicanus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7190,"Thryomanes bewickii",7150,"Salpinctes obsoletus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7190,"Thryomanes bewickii",7210,"Troglodytes aedon",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7130,"Campylorhynchus brunneicapillus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7250,"Cistothorus palustris",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7180,"Thryothorus ludovicianus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7170,"Catherpes mexicanus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7240,"Cistothorus platensis",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7190,"Thryomanes bewickii",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7222,"Troglodytes hiemalis",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7150,"Salpinctes obsoletus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7210,"Troglodytes aedon",7221,"Troglodytes pacificus",-0.00642727208568925,0.669301089897124,0.00885631959983724
7221,"Troglodytes pacificus",7250,"Cistothorus palustris",-0.00642727208568925,0.669301089897124,0.00885631959983724
7221,"Troglodytes pacificus",7210,"Troglodytes aedon",-0.00642727208568925,0.669301089897124,0.00885631959983724
7222,"Troglodytes hiemalis",7240,"Cistothorus platensis",-0.00642727208568925,0.669301089897124,0.00885631959983724
7222,"Troglodytes hiemalis",7210,"Troglodytes aedon",-0.00642727208568925,0.669301089897124,0.00885631959983724
7222,"Troglodytes hiemalis",7250,"Cistothorus palustris",-0.00642727208568925,0.669301089897124,0.00885631959983724
7240,"Cistothorus platensis",7222,"Troglodytes hiemalis",-0.00642727208568925,0.669301089897124,0.00885631959983724
7240,"Cistothorus platensis",7210,"Troglodytes aedon",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7260,"Certhia americana",7280,"Sitta canadensis",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7260,"Certhia americana",7270,"Sitta carolinensis",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7270,"Sitta carolinensis",7280,"Sitta canadensis",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7270,"Sitta carolinensis",7300,"Sitta pygmaea",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7270,"Sitta carolinensis",7290,"Sitta pusilla",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7280,"Sitta canadensis",7270,"Sitta carolinensis",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7280,"Sitta canadensis",7260,"Certhia americana",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7290,"Sitta pusilla",7280,"Sitta canadensis",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7290,"Sitta pusilla",7270,"Sitta carolinensis",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7310,"Baeolophus bicolor",7320,"Baeolophus atricristatus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7310,"Baeolophus bicolor",7400,"Parus hudsonicus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7310,"Baeolophus bicolor",7360,"Parus carolinensis",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7310,"Baeolophus bicolor",7350,"Parus atricapillus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7330,"Baeolophus inornatus",7410,"Parus rufescens",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7330,"Baeolophus inornatus",7380,"Parus gambeli",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7331,"Baeolophus ridgwayi",7380,"Parus gambeli",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7350,"Parus atricapillus",7380,"Parus gambeli",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7350,"Parus atricapillus",7400,"Parus hudsonicus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7350,"Parus atricapillus",7360,"Parus carolinensis",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7350,"Parus atricapillus",7310,"Baeolophus bicolor",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7350,"Parus atricapillus",7410,"Parus rufescens",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7360,"Parus carolinensis",7380,"Parus gambeli",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7360,"Parus carolinensis",7350,"Parus atricapillus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7360,"Parus carolinensis",7320,"Baeolophus atricristatus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7360,"Parus carolinensis",7310,"Baeolophus bicolor",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7380,"Parus gambeli",7331,"Baeolophus ridgwayi",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7400,"Parus hudsonicus",7350,"Parus atricapillus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7410,"Parus rufescens",7330,"Baeolophus inornatus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7410,"Parus rufescens",7430,"Psaltriparus minimus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7420,"Chamaea fasciata",7330,"Baeolophus inornatus",-0.000827454087824383,0.965914219863987,1.30903373513176e-05
7420,"Chamaea fasciata",7430,"Psaltriparus minimus",0.150787812436464,0.25316311785629,0.0540318533692695
7430,"Psaltriparus minimus",7410,"Parus rufescens",0.150787812436464,0.25316311785629,0.0540318533692695
7430,"Psaltriparus minimus",7330,"Baeolophus inornatus",0.150787812436464,0.25316311785629,0.0540318533692695
7480,"Regulus satrapa",7490,"Regulus calendula",0.150787812436464,0.25316311785629,0.0540318533692695
7490,"Regulus calendula",7480,"Regulus satrapa",0.150787812436464,0.25316311785629,0.0540318533692695
7510,"Polioptila caerulea",7520,"Polioptila melanura",0.150787812436464,0.25316311785629,0.0540318533692695
7510,"Polioptila caerulea",7530,"Polioptila californica",0.150787812436464,0.25316311785629,0.0540318533692695
7520,"Polioptila melanura",7510,"Polioptila caerulea",0.150787812436464,0.25316311785629,0.0540318533692695
7540,"Myadestes townsendi",7680,"Sialia currucoides",0.150787812436464,0.25316311785629,0.0540318533692695
7540,"Myadestes townsendi",7590,"Catharus guttatus",0.150787812436464,0.25316311785629,0.0540318533692695
7550,"Hylocichla mustelina",7570,"Catharus minimus",0.150787812436464,0.25316311785629,0.0540318533692695
7550,"Hylocichla mustelina",7571,"Catharus bicknelli",0.150787812436464,0.25316311785629,0.0540318533692695
7550,"Hylocichla mustelina",7610,"Turdus migratorius",0.150787812436464,0.25316311785629,0.0540318533692695
