"FocalAOU","AOU_OUT","FAMILY","PRIMARY_COM_NAME.x","PRIMARY_COM_NAME.y"
4900,4881,"Corvidae","crow sp.","Fish Crow"
4900,4870,"Corvidae","Chihuahuan Raven","Fish Crow"
4900,4860,"Corvidae","Common Raven","Fish Crow"
4900,4860,"Corvidae","Common Raven (Northern)","Fish Crow"
4900,4865,"Corvidae","raven sp.","Fish Crow"
4930,28600,"Sturnidae","Chestnut-cheeked Starling","European Starling"
4930,4930,"Sturnidae","European Starling","European Starling"
4930,4932,"Sturnidae","Common Myna","European Starling"
4930,4931,"Sturnidae","Crested Myna","European Starling"
4930,17520,"Sturnidae","Hill Myna","European Starling"
4930,28640,"Sturnidae","Ashy Starling","European Starling"
4940,4940,"Icteridae","Bobolink","Bobolink"
4940,4980,"Icteridae","Red-winged Blackbird","Bobolink"
4940,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Bobolink"
4940,5000,"Icteridae","Tricolored Blackbird","Bobolink"
4940,5001,"Icteridae","Tawny-shouldered Blackbird","Bobolink"
4940,19140,"Icteridae","Yellow-shouldered Blackbird","Bobolink"
4940,5010,"Icteridae","Eastern Meadowlark","Bobolink"
4940,5011,"Icteridae","Western Meadowlark","Bobolink"
4940,5012,"Icteridae","Eastern/Western Meadowlark","Bobolink"
4940,4970,"Icteridae","Yellow-headed Blackbird","Bobolink"
4940,19170,"Icteridae","Melodious Blackbird","Bobolink"
4940,5090,"Icteridae","Rusty Blackbird","Bobolink"
4940,5100,"Icteridae","Brewer's Blackbird","Bobolink"
4940,5110,"Icteridae","Common Grackle","Bobolink"
4940,5110,"Icteridae","Common Grackle (Purple)","Bobolink"
4940,5110,"Icteridae","Common Grackle (Bronzed)","Bobolink"
4940,5130,"Icteridae","Boat-tailed Grackle","Bobolink"
4940,5120,"Icteridae","Great-tailed Grackle","Bobolink"
4940,5135,"Icteridae","Boat-tailed/Great-tailed Grack","Bobolink"
4940,19210,"Icteridae","Greater Antillean Grackle","Bobolink"
4940,4961,"Icteridae","Shiny Cowbird","Bobolink"
4940,4960,"Icteridae","Bronzed Cowbird","Bobolink"
4940,4950,"Icteridae","Brown-headed Cowbird","Bobolink"
4940,4955,"Icteridae","cowbird sp.","Bobolink"
4940,5041,"Icteridae","Black-vented Oriole","Bobolink"
4940,19250,"Icteridae","Black-cowled Oriole","Bobolink"
4940,5060,"Icteridae","Orchard Oriole","Bobolink"
4940,5050,"Icteridae","Hooded Oriole","Bobolink"
4940,5020,"Icteridae","Venezuelan Troupial","Bobolink"
4940,5051,"Icteridae","Streak-backed Oriole","Bobolink"
4940,5080,"Icteridae","Bullock's Oriole","Bobolink"
4940,5032,"Icteridae","Spot-breasted Oriole","Bobolink"
4940,5031,"Icteridae","Altamira Oriole","Bobolink"
4940,5030,"Icteridae","Audubon's Oriole","Bobolink"
4940,5070,"Icteridae","Baltimore Oriole","Bobolink"
4940,5040,"Icteridae","Scott's Oriole","Bobolink"
4940,5077,"Icteridae","oriole sp.","Bobolink"
4950,4940,"Icteridae","Bobolink","Brown-headed Cowbird"
4950,4980,"Icteridae","Red-winged Blackbird","Brown-headed Cowbird"
4950,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Brown-headed Cowbird"
4950,5000,"Icteridae","Tricolored Blackbird","Brown-headed Cowbird"
4950,5001,"Icteridae","Tawny-shouldered Blackbird","Brown-headed Cowbird"
4950,19140,"Icteridae","Yellow-shouldered Blackbird","Brown-headed Cowbird"
4950,5010,"Icteridae","Eastern Meadowlark","Brown-headed Cowbird"
4950,5011,"Icteridae","Western Meadowlark","Brown-headed Cowbird"
4950,5012,"Icteridae","Eastern/Western Meadowlark","Brown-headed Cowbird"
4950,4970,"Icteridae","Yellow-headed Blackbird","Brown-headed Cowbird"
4950,19170,"Icteridae","Melodious Blackbird","Brown-headed Cowbird"
4950,5090,"Icteridae","Rusty Blackbird","Brown-headed Cowbird"
4950,5100,"Icteridae","Brewer's Blackbird","Brown-headed Cowbird"
4950,5110,"Icteridae","Common Grackle","Brown-headed Cowbird"
4950,5110,"Icteridae","Common Grackle (Purple)","Brown-headed Cowbird"
4950,5110,"Icteridae","Common Grackle (Bronzed)","Brown-headed Cowbird"
4950,5130,"Icteridae","Boat-tailed Grackle","Brown-headed Cowbird"
4950,5120,"Icteridae","Great-tailed Grackle","Brown-headed Cowbird"
4950,5135,"Icteridae","Boat-tailed/Great-tailed Grack","Brown-headed Cowbird"
4950,19210,"Icteridae","Greater Antillean Grackle","Brown-headed Cowbird"
4950,4961,"Icteridae","Shiny Cowbird","Brown-headed Cowbird"
4950,4960,"Icteridae","Bronzed Cowbird","Brown-headed Cowbird"
4950,4950,"Icteridae","Brown-headed Cowbird","Brown-headed Cowbird"
4950,4955,"Icteridae","cowbird sp.","Brown-headed Cowbird"
4950,5041,"Icteridae","Black-vented Oriole","Brown-headed Cowbird"
4950,19250,"Icteridae","Black-cowled Oriole","Brown-headed Cowbird"
4950,5060,"Icteridae","Orchard Oriole","Brown-headed Cowbird"
4950,5050,"Icteridae","Hooded Oriole","Brown-headed Cowbird"
4950,5020,"Icteridae","Venezuelan Troupial","Brown-headed Cowbird"
4950,5051,"Icteridae","Streak-backed Oriole","Brown-headed Cowbird"
4950,5080,"Icteridae","Bullock's Oriole","Brown-headed Cowbird"
4950,5032,"Icteridae","Spot-breasted Oriole","Brown-headed Cowbird"
4950,5031,"Icteridae","Altamira Oriole","Brown-headed Cowbird"
4950,5030,"Icteridae","Audubon's Oriole","Brown-headed Cowbird"
4950,5070,"Icteridae","Baltimore Oriole","Brown-headed Cowbird"
4950,5040,"Icteridae","Scott's Oriole","Brown-headed Cowbird"
4950,5077,"Icteridae","oriole sp.","Brown-headed Cowbird"
4960,4940,"Icteridae","Bobolink","Bronzed Cowbird"
4960,4980,"Icteridae","Red-winged Blackbird","Bronzed Cowbird"
4960,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Bronzed Cowbird"
4960,5000,"Icteridae","Tricolored Blackbird","Bronzed Cowbird"
4960,5001,"Icteridae","Tawny-shouldered Blackbird","Bronzed Cowbird"
4960,19140,"Icteridae","Yellow-shouldered Blackbird","Bronzed Cowbird"
4960,5010,"Icteridae","Eastern Meadowlark","Bronzed Cowbird"
4960,5011,"Icteridae","Western Meadowlark","Bronzed Cowbird"
4960,5012,"Icteridae","Eastern/Western Meadowlark","Bronzed Cowbird"
4960,4970,"Icteridae","Yellow-headed Blackbird","Bronzed Cowbird"
4960,19170,"Icteridae","Melodious Blackbird","Bronzed Cowbird"
4960,5090,"Icteridae","Rusty Blackbird","Bronzed Cowbird"
4960,5100,"Icteridae","Brewer's Blackbird","Bronzed Cowbird"
4960,5110,"Icteridae","Common Grackle","Bronzed Cowbird"
4960,5110,"Icteridae","Common Grackle (Purple)","Bronzed Cowbird"
4960,5110,"Icteridae","Common Grackle (Bronzed)","Bronzed Cowbird"
4960,5130,"Icteridae","Boat-tailed Grackle","Bronzed Cowbird"
4960,5120,"Icteridae","Great-tailed Grackle","Bronzed Cowbird"
4960,5135,"Icteridae","Boat-tailed/Great-tailed Grack","Bronzed Cowbird"
4960,19210,"Icteridae","Greater Antillean Grackle","Bronzed Cowbird"
4960,4961,"Icteridae","Shiny Cowbird","Bronzed Cowbird"
4960,4960,"Icteridae","Bronzed Cowbird","Bronzed Cowbird"
4960,4950,"Icteridae","Brown-headed Cowbird","Bronzed Cowbird"
4960,4955,"Icteridae","cowbird sp.","Bronzed Cowbird"
4960,5041,"Icteridae","Black-vented Oriole","Bronzed Cowbird"
4960,19250,"Icteridae","Black-cowled Oriole","Bronzed Cowbird"
4960,5060,"Icteridae","Orchard Oriole","Bronzed Cowbird"
4960,5050,"Icteridae","Hooded Oriole","Bronzed Cowbird"
4960,5020,"Icteridae","Venezuelan Troupial","Bronzed Cowbird"
4960,5051,"Icteridae","Streak-backed Oriole","Bronzed Cowbird"
4960,5080,"Icteridae","Bullock's Oriole","Bronzed Cowbird"
4960,5032,"Icteridae","Spot-breasted Oriole","Bronzed Cowbird"
4960,5031,"Icteridae","Altamira Oriole","Bronzed Cowbird"
4960,5030,"Icteridae","Audubon's Oriole","Bronzed Cowbird"
4960,5070,"Icteridae","Baltimore Oriole","Bronzed Cowbird"
4960,5040,"Icteridae","Scott's Oriole","Bronzed Cowbird"
4960,5077,"Icteridae","oriole sp.","Bronzed Cowbird"
4980,4940,"Icteridae","Bobolink","Red-winged Blackbird"
4980,4940,"Icteridae","Bobolink","Red-winged Blackbird (Bicolored)"
4980,4980,"Icteridae","Red-winged Blackbird","Red-winged Blackbird"
4980,4980,"Icteridae","Red-winged Blackbird","Red-winged Blackbird (Bicolored)"
4980,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Red-winged Blackbird"
4980,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Red-winged Blackbird (Bicolored)"
4980,5000,"Icteridae","Tricolored Blackbird","Red-winged Blackbird"
4980,5000,"Icteridae","Tricolored Blackbird","Red-winged Blackbird (Bicolored)"
4980,5001,"Icteridae","Tawny-shouldered Blackbird","Red-winged Blackbird"
4980,5001,"Icteridae","Tawny-shouldered Blackbird","Red-winged Blackbird (Bicolored)"
4980,19140,"Icteridae","Yellow-shouldered Blackbird","Red-winged Blackbird"
4980,19140,"Icteridae","Yellow-shouldered Blackbird","Red-winged Blackbird (Bicolored)"
4980,5010,"Icteridae","Eastern Meadowlark","Red-winged Blackbird"
4980,5010,"Icteridae","Eastern Meadowlark","Red-winged Blackbird (Bicolored)"
4980,5011,"Icteridae","Western Meadowlark","Red-winged Blackbird"
4980,5011,"Icteridae","Western Meadowlark","Red-winged Blackbird (Bicolored)"
4980,5012,"Icteridae","Eastern/Western Meadowlark","Red-winged Blackbird"
4980,5012,"Icteridae","Eastern/Western Meadowlark","Red-winged Blackbird (Bicolored)"
4980,4970,"Icteridae","Yellow-headed Blackbird","Red-winged Blackbird"
4980,4970,"Icteridae","Yellow-headed Blackbird","Red-winged Blackbird (Bicolored)"
4980,19170,"Icteridae","Melodious Blackbird","Red-winged Blackbird"
4980,19170,"Icteridae","Melodious Blackbird","Red-winged Blackbird (Bicolored)"
4980,5090,"Icteridae","Rusty Blackbird","Red-winged Blackbird"
4980,5090,"Icteridae","Rusty Blackbird","Red-winged Blackbird (Bicolored)"
4980,5100,"Icteridae","Brewer's Blackbird","Red-winged Blackbird"
4980,5100,"Icteridae","Brewer's Blackbird","Red-winged Blackbird (Bicolored)"
4980,5110,"Icteridae","Common Grackle","Red-winged Blackbird"
4980,5110,"Icteridae","Common Grackle","Red-winged Blackbird (Bicolored)"
4980,5110,"Icteridae","Common Grackle (Purple)","Red-winged Blackbird"
4980,5110,"Icteridae","Common Grackle (Purple)","Red-winged Blackbird (Bicolored)"
4980,5110,"Icteridae","Common Grackle (Bronzed)","Red-winged Blackbird"
4980,5110,"Icteridae","Common Grackle (Bronzed)","Red-winged Blackbird (Bicolored)"
4980,5130,"Icteridae","Boat-tailed Grackle","Red-winged Blackbird"
4980,5130,"Icteridae","Boat-tailed Grackle","Red-winged Blackbird (Bicolored)"
4980,5120,"Icteridae","Great-tailed Grackle","Red-winged Blackbird"
4980,5120,"Icteridae","Great-tailed Grackle","Red-winged Blackbird (Bicolored)"
4980,5135,"Icteridae","Boat-tailed/Great-tailed Grack","Red-winged Blackbird"
4980,5135,"Icteridae","Boat-tailed/Great-tailed Grack","Red-winged Blackbird (Bicolored)"
4980,19210,"Icteridae","Greater Antillean Grackle","Red-winged Blackbird"
4980,19210,"Icteridae","Greater Antillean Grackle","Red-winged Blackbird (Bicolored)"
4980,4961,"Icteridae","Shiny Cowbird","Red-winged Blackbird"
4980,4961,"Icteridae","Shiny Cowbird","Red-winged Blackbird (Bicolored)"
4980,4960,"Icteridae","Bronzed Cowbird","Red-winged Blackbird"
4980,4960,"Icteridae","Bronzed Cowbird","Red-winged Blackbird (Bicolored)"
4980,4950,"Icteridae","Brown-headed Cowbird","Red-winged Blackbird"
4980,4950,"Icteridae","Brown-headed Cowbird","Red-winged Blackbird (Bicolored)"
4980,4955,"Icteridae","cowbird sp.","Red-winged Blackbird"
4980,4955,"Icteridae","cowbird sp.","Red-winged Blackbird (Bicolored)"
4980,5041,"Icteridae","Black-vented Oriole","Red-winged Blackbird"
4980,5041,"Icteridae","Black-vented Oriole","Red-winged Blackbird (Bicolored)"
4980,19250,"Icteridae","Black-cowled Oriole","Red-winged Blackbird"
4980,19250,"Icteridae","Black-cowled Oriole","Red-winged Blackbird (Bicolored)"
4980,5060,"Icteridae","Orchard Oriole","Red-winged Blackbird"
4980,5060,"Icteridae","Orchard Oriole","Red-winged Blackbird (Bicolored)"
4980,5050,"Icteridae","Hooded Oriole","Red-winged Blackbird"
4980,5050,"Icteridae","Hooded Oriole","Red-winged Blackbird (Bicolored)"
4980,5020,"Icteridae","Venezuelan Troupial","Red-winged Blackbird"
4980,5020,"Icteridae","Venezuelan Troupial","Red-winged Blackbird (Bicolored)"
4980,5051,"Icteridae","Streak-backed Oriole","Red-winged Blackbird"
4980,5051,"Icteridae","Streak-backed Oriole","Red-winged Blackbird (Bicolored)"
4980,5080,"Icteridae","Bullock's Oriole","Red-winged Blackbird"
4980,5080,"Icteridae","Bullock's Oriole","Red-winged Blackbird (Bicolored)"
4980,5032,"Icteridae","Spot-breasted Oriole","Red-winged Blackbird"
4980,5032,"Icteridae","Spot-breasted Oriole","Red-winged Blackbird (Bicolored)"
4980,5031,"Icteridae","Altamira Oriole","Red-winged Blackbird"
4980,5031,"Icteridae","Altamira Oriole","Red-winged Blackbird (Bicolored)"
4980,5030,"Icteridae","Audubon's Oriole","Red-winged Blackbird"
4980,5030,"Icteridae","Audubon's Oriole","Red-winged Blackbird (Bicolored)"
4980,5070,"Icteridae","Baltimore Oriole","Red-winged Blackbird"
4980,5070,"Icteridae","Baltimore Oriole","Red-winged Blackbird (Bicolored)"
4980,5040,"Icteridae","Scott's Oriole","Red-winged Blackbird"
4980,5040,"Icteridae","Scott's Oriole","Red-winged Blackbird (Bicolored)"
4980,5077,"Icteridae","oriole sp.","Red-winged Blackbird"
4980,5077,"Icteridae","oriole sp.","Red-winged Blackbird (Bicolored)"
5010,4940,"Icteridae","Bobolink","Eastern Meadowlark"
5010,4980,"Icteridae","Red-winged Blackbird","Eastern Meadowlark"
5010,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Eastern Meadowlark"
5010,5000,"Icteridae","Tricolored Blackbird","Eastern Meadowlark"
5010,5001,"Icteridae","Tawny-shouldered Blackbird","Eastern Meadowlark"
5010,19140,"Icteridae","Yellow-shouldered Blackbird","Eastern Meadowlark"
5010,5010,"Icteridae","Eastern Meadowlark","Eastern Meadowlark"
5010,5011,"Icteridae","Western Meadowlark","Eastern Meadowlark"
5010,5012,"Icteridae","Eastern/Western Meadowlark","Eastern Meadowlark"
5010,4970,"Icteridae","Yellow-headed Blackbird","Eastern Meadowlark"
5010,19170,"Icteridae","Melodious Blackbird","Eastern Meadowlark"
5010,5090,"Icteridae","Rusty Blackbird","Eastern Meadowlark"
5010,5100,"Icteridae","Brewer's Blackbird","Eastern Meadowlark"
5010,5110,"Icteridae","Common Grackle","Eastern Meadowlark"
5010,5110,"Icteridae","Common Grackle (Purple)","Eastern Meadowlark"
5010,5110,"Icteridae","Common Grackle (Bronzed)","Eastern Meadowlark"
5010,5130,"Icteridae","Boat-tailed Grackle","Eastern Meadowlark"
5010,5120,"Icteridae","Great-tailed Grackle","Eastern Meadowlark"
5010,5135,"Icteridae","Boat-tailed/Great-tailed Grack","Eastern Meadowlark"
5010,19210,"Icteridae","Greater Antillean Grackle","Eastern Meadowlark"
5010,4961,"Icteridae","Shiny Cowbird","Eastern Meadowlark"
5010,4960,"Icteridae","Bronzed Cowbird","Eastern Meadowlark"
5010,4950,"Icteridae","Brown-headed Cowbird","Eastern Meadowlark"
5010,4955,"Icteridae","cowbird sp.","Eastern Meadowlark"
5010,5041,"Icteridae","Black-vented Oriole","Eastern Meadowlark"
5010,19250,"Icteridae","Black-cowled Oriole","Eastern Meadowlark"
5010,5060,"Icteridae","Orchard Oriole","Eastern Meadowlark"
5010,5050,"Icteridae","Hooded Oriole","Eastern Meadowlark"
5010,5020,"Icteridae","Venezuelan Troupial","Eastern Meadowlark"
5010,5051,"Icteridae","Streak-backed Oriole","Eastern Meadowlark"
5010,5080,"Icteridae","Bullock's Oriole","Eastern Meadowlark"
5010,5032,"Icteridae","Spot-breasted Oriole","Eastern Meadowlark"
5010,5031,"Icteridae","Altamira Oriole","Eastern Meadowlark"
5010,5030,"Icteridae","Audubon's Oriole","Eastern Meadowlark"
5010,5070,"Icteridae","Baltimore Oriole","Eastern Meadowlark"
5010,5040,"Icteridae","Scott's Oriole","Eastern Meadowlark"
5010,5077,"Icteridae","oriole sp.","Eastern Meadowlark"
5011,4940,"Icteridae","Bobolink","Western Meadowlark"
5011,4980,"Icteridae","Red-winged Blackbird","Western Meadowlark"
5011,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Western Meadowlark"
5011,5000,"Icteridae","Tricolored Blackbird","Western Meadowlark"
5011,5001,"Icteridae","Tawny-shouldered Blackbird","Western Meadowlark"
5011,19140,"Icteridae","Yellow-shouldered Blackbird","Western Meadowlark"
5011,5010,"Icteridae","Eastern Meadowlark","Western Meadowlark"
5011,5011,"Icteridae","Western Meadowlark","Western Meadowlark"
5011,5012,"Icteridae","Eastern/Western Meadowlark","Western Meadowlark"
5011,4970,"Icteridae","Yellow-headed Blackbird","Western Meadowlark"
5011,19170,"Icteridae","Melodious Blackbird","Western Meadowlark"
5011,5090,"Icteridae","Rusty Blackbird","Western Meadowlark"
5011,5100,"Icteridae","Brewer's Blackbird","Western Meadowlark"
5011,5110,"Icteridae","Common Grackle","Western Meadowlark"
5011,5110,"Icteridae","Common Grackle (Purple)","Western Meadowlark"
5011,5110,"Icteridae","Common Grackle (Bronzed)","Western Meadowlark"
5011,5130,"Icteridae","Boat-tailed Grackle","Western Meadowlark"
5011,5120,"Icteridae","Great-tailed Grackle","Western Meadowlark"
5011,5135,"Icteridae","Boat-tailed/Great-tailed Grack","Western Meadowlark"
5011,19210,"Icteridae","Greater Antillean Grackle","Western Meadowlark"
5011,4961,"Icteridae","Shiny Cowbird","Western Meadowlark"
5011,4960,"Icteridae","Bronzed Cowbird","Western Meadowlark"
5011,4950,"Icteridae","Brown-headed Cowbird","Western Meadowlark"
5011,4955,"Icteridae","cowbird sp.","Western Meadowlark"
5011,5041,"Icteridae","Black-vented Oriole","Western Meadowlark"
5011,19250,"Icteridae","Black-cowled Oriole","Western Meadowlark"
5011,5060,"Icteridae","Orchard Oriole","Western Meadowlark"
5011,5050,"Icteridae","Hooded Oriole","Western Meadowlark"
5011,5020,"Icteridae","Venezuelan Troupial","Western Meadowlark"
5011,5051,"Icteridae","Streak-backed Oriole","Western Meadowlark"
5011,5080,"Icteridae","Bullock's Oriole","Western Meadowlark"
5011,5032,"Icteridae","Spot-breasted Oriole","Western Meadowlark"
5011,5031,"Icteridae","Altamira Oriole","Western Meadowlark"
5011,5030,"Icteridae","Audubon's Oriole","Western Meadowlark"
5011,5070,"Icteridae","Baltimore Oriole","Western Meadowlark"
5011,5040,"Icteridae","Scott's Oriole","Western Meadowlark"
5011,5077,"Icteridae","oriole sp.","Western Meadowlark"
5060,4940,"Icteridae","Bobolink","Orchard Oriole"
5060,4980,"Icteridae","Red-winged Blackbird","Orchard Oriole"
5060,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Orchard Oriole"
5060,5000,"Icteridae","Tricolored Blackbird","Orchard Oriole"
5060,5001,"Icteridae","Tawny-shouldered Blackbird","Orchard Oriole"
5060,19140,"Icteridae","Yellow-shouldered Blackbird","Orchard Oriole"
5060,5010,"Icteridae","Eastern Meadowlark","Orchard Oriole"
5060,5011,"Icteridae","Western Meadowlark","Orchard Oriole"
5060,5012,"Icteridae","Eastern/Western Meadowlark","Orchard Oriole"
5060,4970,"Icteridae","Yellow-headed Blackbird","Orchard Oriole"
5060,19170,"Icteridae","Melodious Blackbird","Orchard Oriole"
5060,5090,"Icteridae","Rusty Blackbird","Orchard Oriole"
5060,5100,"Icteridae","Brewer's Blackbird","Orchard Oriole"
5060,5110,"Icteridae","Common Grackle","Orchard Oriole"
5060,5110,"Icteridae","Common Grackle (Purple)","Orchard Oriole"
5060,5110,"Icteridae","Common Grackle (Bronzed)","Orchard Oriole"
5060,5130,"Icteridae","Boat-tailed Grackle","Orchard Oriole"
5060,5120,"Icteridae","Great-tailed Grackle","Orchard Oriole"
5060,5135,"Icteridae","Boat-tailed/Great-tailed Grack","Orchard Oriole"
5060,19210,"Icteridae","Greater Antillean Grackle","Orchard Oriole"
5060,4961,"Icteridae","Shiny Cowbird","Orchard Oriole"
5060,4960,"Icteridae","Bronzed Cowbird","Orchard Oriole"
5060,4950,"Icteridae","Brown-headed Cowbird","Orchard Oriole"
5060,4955,"Icteridae","cowbird sp.","Orchard Oriole"
5060,5041,"Icteridae","Black-vented Oriole","Orchard Oriole"
5060,19250,"Icteridae","Black-cowled Oriole","Orchard Oriole"
5060,5060,"Icteridae","Orchard Oriole","Orchard Oriole"
5060,5050,"Icteridae","Hooded Oriole","Orchard Oriole"
5060,5020,"Icteridae","Venezuelan Troupial","Orchard Oriole"
5060,5051,"Icteridae","Streak-backed Oriole","Orchard Oriole"
5060,5080,"Icteridae","Bullock's Oriole","Orchard Oriole"
5060,5032,"Icteridae","Spot-breasted Oriole","Orchard Oriole"
5060,5031,"Icteridae","Altamira Oriole","Orchard Oriole"
5060,5030,"Icteridae","Audubon's Oriole","Orchard Oriole"
5060,5070,"Icteridae","Baltimore Oriole","Orchard Oriole"
5060,5040,"Icteridae","Scott's Oriole","Orchard Oriole"
5060,5077,"Icteridae","oriole sp.","Orchard Oriole"
5070,4940,"Icteridae","Bobolink","Baltimore Oriole"
5070,4980,"Icteridae","Red-winged Blackbird","Baltimore Oriole"
5070,4980,"Icteridae","Red-winged Blackbird (Bicolored)","Baltimore Oriole"
5070,5000,"Icteridae","Tricolored Blackbird","Baltimore Oriole"
5070,5001,"Icteridae","Tawny-shouldered Blackbird","Baltimore Oriole"
5070,19140,"Icteridae","Yellow-shouldered Blackbird","Baltimore Oriole"
5070,5010,"Icteridae","Eastern Meadowlark","Baltimore Oriole"
5070,5011,"Icteridae","Western Meadowlark","Baltimore Oriole"
5070,5012,"Icteridae","Eastern/Western Meadowlark","Baltimore Oriole"
5070,4970,"Icteridae","Yellow-headed Blackbird","Baltimore Oriole"
5070,19170,"Icteridae","Melodious Blackbird","Baltimore Oriole"
5070,5090,"Icteridae","Rusty Blackbird","Baltimore Oriole"
5070,5100,"Icteridae","Brewer's Blackbird","Baltimore Oriole"
5070,5110,"Icteridae","Common Grackle","Baltimore Oriole"
